element,elementName,material,materialName
https://example.org/ontology/instance/Element_2081276,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081277,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081286,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081287,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081288,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081289,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081291,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081292,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081293,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081294,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081296,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2081297,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084520,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084521,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084522,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084523,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084526,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084527,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084528,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084529,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084530,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084531,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084573,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084574,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084576,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084577,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084578,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084579,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084580,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084581,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084582,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084583,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084584,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084585,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084586,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084587,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084588,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084589,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084591,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084592,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084593,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084594,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084630,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084631,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084632,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084633,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084634,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084635,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084636,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084637,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084638,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084639,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084652,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084653,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084654,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084655,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084657,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084658,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084801,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084802,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084803,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084804,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084812,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084813,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084814,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084815,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084816,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084817,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084818,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084819,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084821,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084822,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084823,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084824,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084833,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084834,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084836,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084837,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084838,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084839,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084840,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084841,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084851,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084852,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084853,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084854,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084856,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084857,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084899,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084900,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084902,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084903,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084904,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084905,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084920,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084921,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084922,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084923,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084926,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084927,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084936,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084937,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084938,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084939,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084941,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084942,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084943,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084944,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084946,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084947,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084987,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084988,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084990,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084991,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084992,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2084993,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085005,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085006,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085007,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085008,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085011,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085012,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085021,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085022,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085023,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085024,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085026,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085027,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085028,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085029,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085030,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085031,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085053,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085054,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085056,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085057,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085058,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085059,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085071,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085072,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085073,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085074,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085077,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085078,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085087,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085088,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085089,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085090,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085119,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085120,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085121,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085122,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085123,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085124,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085125,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085126,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085128,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085129,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085131,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085132,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085133,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2085134,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2091776,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2091777,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2093960,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2093961,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097658,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097659,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097661,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097662,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097663,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097664,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097665,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097666,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097667,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097668,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097669,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097670,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097671,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097672,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097699,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097700,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097701,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097702,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097703,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097704,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097705,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097706,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097707,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097708,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097709,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097710,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097717,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097718,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097733,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097734,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097735,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097736,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097741,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097742,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097794,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097795,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097797,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097798,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097799,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097800,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097812,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097813,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097814,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097815,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097818,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097819,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097828,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097829,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097830,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097831,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097832,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097833,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097834,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097835,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097836,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097837,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097839,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097840,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097844,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097845,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097851,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097852,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097853,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097854,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097880,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097881,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097883,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097884,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097885,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097886,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097898,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097899,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097900,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097901,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097904,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097905,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097914,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097915,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
https://example.org/ontology/instance/Element_2097916,D1-일반석고보드,https://example.org/ontology/instance/Material_346717,#일반석고보드
