worksetName,categoryName,object,objectName,elementId
1-02-A,Doors,https://example.org/ontology/instance/Element_786541,PD1,786541
1-02-A,Doors,https://example.org/ontology/instance/Element_786539,SD1,786539
1-02-A,Doors,https://example.org/ontology/instance/Element_786542,SD2,786542
1-02-A,Doors,https://example.org/ontology/instance/Element_786543,SD3,786543
1-02-A,Doors,https://example.org/ontology/instance/Element_824984,SD4,824984
1-02-A,Doors,https://example.org/ontology/instance/Element_786540,SD5,786540
1-02-A,Floors,https://example.org/ontology/instance/Element_786466,강마루(T=7.5),786466
1-02-A,Floors,https://example.org/ontology/instance/Element_786436,경량기포콘크리트(T=40),786436
1-02-A,Floors,https://example.org/ontology/instance/Element_786703,경질우레탄보드(T=30),786703
1-02-A,Floors,https://example.org/ontology/instance/Element_786421,경질우레탄보드(T=50),786421
1-02-A,Floors,https://example.org/ontology/instance/Element_1370052,경질우레탄보드(T=70),1370052
1-02-A,Floors,https://example.org/ontology/instance/Element_1629392,경질우레탄보드(T=70),1629392
1-02-A,Floors,https://example.org/ontology/instance/Element_786532,구배몰탈(T=70),786532
1-02-A,Floors,https://example.org/ontology/instance/Element_786499,도막방수(T=3),786499
1-02-A,Floors,https://example.org/ontology/instance/Element_786451,시멘트몰탈(T=42.5),786451
1-02-A,Floors,https://example.org/ontology/instance/Element_786514,시멘트몰탈(T=67),786514
1-02-A,Floors,https://example.org/ontology/instance/Element_786481,시멘트몰탈(T=70),786481
1-02-A,Floors,https://example.org/ontology/instance/Element_786523,자기질타일(T=10),786523
1-02-A,Floors,https://example.org/ontology/instance/Element_786393,콘크리트(T=180),786393
1-02-A,Floors,https://example.org/ontology/instance/Element_786408,콘크리트(T=180),786408
1-02-A,Floors,https://example.org/ontology/instance/Element_786490,포세린타일(T=10),786490
1-02-A,Rooms,https://example.org/ontology/instance/Space_770980,Room 17,770980
1-02-A,Rooms,https://example.org/ontology/instance/Space_770982,Room 18,770982
1-02-A,Rooms,https://example.org/ontology/instance/Space_770984,Room 19,770984
1-02-A,Rooms,https://example.org/ontology/instance/Space_770986,Room 20,770986
1-02-A,Rooms,https://example.org/ontology/instance/Space_770988,Room 21,770988
1-02-A,Rooms,https://example.org/ontology/instance/Space_771014,Room 22,771014
1-02-A,Rooms,https://example.org/ontology/instance/Space_771016,Room 23,771016
1-02-A,Rooms,https://example.org/ontology/instance/Space_771018,Room 24,771018
1-02-A,Rooms,https://example.org/ontology/instance/Space_771020,Room 25,771020
1-02-A,Rooms,https://example.org/ontology/instance/Space_771022,Room 26,771022
1-02-A,Rooms,https://example.org/ontology/instance/Space_873192,Room 54,873192
1-02-A,Rooms,https://example.org/ontology/instance/Space_873210,Room 63,873210
1-02-A,Rooms,https://example.org/ontology/instance/Space_873212,Room 64,873212
1-02-A,Rooms,https://example.org/ontology/instance/Space_873214,Room 65,873214
1-02-A,Rooms,https://example.org/ontology/instance/Space_873218,Room 67,873218
1-02-A,Rooms,https://example.org/ontology/instance/Space_873236,Room 76,873236
1-02-A,Walls,https://example.org/ontology/instance/Element_786375,D1-METAL C-STUD,786375
1-02-A,Walls,https://example.org/ontology/instance/Element_786376,D1-METAL C-STUD,786376
1-02-A,Walls,https://example.org/ontology/instance/Element_786377,D1-METAL C-STUD,786377
1-02-A,Walls,https://example.org/ontology/instance/Element_786381,D1-METAL C-STUD,786381
1-02-A,Walls,https://example.org/ontology/instance/Element_786382,D1-METAL C-STUD,786382
1-02-A,Walls,https://example.org/ontology/instance/Element_786385,D1-METAL C-STUD,786385
1-02-A,Walls,https://example.org/ontology/instance/Element_786389,D1-METAL C-STUD,786389
1-02-A,Walls,https://example.org/ontology/instance/Element_786390,D1-METAL C-STUD,786390
1-02-A,Walls,https://example.org/ontology/instance/Element_805824,D1-METAL C-STUD,805824
1-02-A,Walls,https://example.org/ontology/instance/Element_1734159,D1-METAL C-STUD,1734159
1-02-A,Walls,https://example.org/ontology/instance/Element_2074246,D1-일반석고보드,2074246
1-02-A,Walls,https://example.org/ontology/instance/Element_2074247,D1-일반석고보드,2074247
1-02-A,Walls,https://example.org/ontology/instance/Element_2074272,D1-일반석고보드,2074272
1-02-A,Walls,https://example.org/ontology/instance/Element_2074273,D1-일반석고보드,2074273
1-02-A,Walls,https://example.org/ontology/instance/Element_2074274,D1-일반석고보드,2074274
1-02-A,Walls,https://example.org/ontology/instance/Element_2074275,D1-일반석고보드,2074275
1-02-A,Walls,https://example.org/ontology/instance/Element_2074373,D1-일반석고보드,2074373
1-02-A,Walls,https://example.org/ontology/instance/Element_2074374,D1-일반석고보드,2074374
1-02-A,Walls,https://example.org/ontology/instance/Element_2074375,D1-일반석고보드,2074375
1-02-A,Walls,https://example.org/ontology/instance/Element_2074376,D1-일반석고보드,2074376
1-02-A,Walls,https://example.org/ontology/instance/Element_2074416,D1-일반석고보드,2074416
1-02-A,Walls,https://example.org/ontology/instance/Element_2074417,D1-일반석고보드,2074417
1-02-A,Walls,https://example.org/ontology/instance/Element_2074439,D1-일반석고보드,2074439
1-02-A,Walls,https://example.org/ontology/instance/Element_2074440,D1-일반석고보드,2074440
1-02-A,Walls,https://example.org/ontology/instance/Element_2074441,D1-일반석고보드,2074441
1-02-A,Walls,https://example.org/ontology/instance/Element_2074442,D1-일반석고보드,2074442
1-02-A,Walls,https://example.org/ontology/instance/Element_2074667,D1-일반석고보드,2074667
1-02-A,Walls,https://example.org/ontology/instance/Element_2074668,D1-일반석고보드,2074668
1-02-A,Walls,https://example.org/ontology/instance/Element_2074685,D1-일반석고보드,2074685
1-02-A,Walls,https://example.org/ontology/instance/Element_2074686,D1-일반석고보드,2074686
1-02-A,Walls,https://example.org/ontology/instance/Element_786380,D3-METAL C-STUD,786380
1-02-A,Walls,https://example.org/ontology/instance/Element_2074347,D3-일반석고보드,2074347
1-02-A,Walls,https://example.org/ontology/instance/Element_2074348,D3-일반석고보드,2074348
1-02-A,Walls,https://example.org/ontology/instance/Element_2074351,D3-일반석고보드,2074351
1-02-A,Walls,https://example.org/ontology/instance/Element_2074352,D3-일반석고보드,2074352
1-02-A,Walls,https://example.org/ontology/instance/Element_786386,D4-그라스울보온재24k,786386
1-02-A,Walls,https://example.org/ontology/instance/Element_786387,D4-그라스울보온재24k,786387
1-02-A,Walls,https://example.org/ontology/instance/Element_1734362,D4-그라스울보온재24k,1734362
1-02-A,Walls,https://example.org/ontology/instance/Element_2074418,D4-일반석고보드,2074418
1-02-A,Walls,https://example.org/ontology/instance/Element_2074419,D4-일반석고보드,2074419
1-02-A,Walls,https://example.org/ontology/instance/Element_2074420,D4-일반석고보드,2074420
1-02-A,Walls,https://example.org/ontology/instance/Element_2074421,D4-일반석고보드,2074421
1-02-A,Walls,https://example.org/ontology/instance/Element_2074422,D4-일반석고보드,2074422
1-02-A,Walls,https://example.org/ontology/instance/Element_2074423,D4-일반석고보드,2074423
1-02-A,Walls,https://example.org/ontology/instance/Element_2074424,D4-일반석고보드,2074424
1-02-A,Walls,https://example.org/ontology/instance/Element_2074425,D4-일반석고보드,2074425
1-02-A,Walls,https://example.org/ontology/instance/Element_2074688,D4-일반석고보드,2074688
1-02-A,Walls,https://example.org/ontology/instance/Element_2074689,D4-일반석고보드,2074689
1-02-A,Walls,https://example.org/ontology/instance/Element_2074690,D4-일반석고보드,2074690
1-02-A,Walls,https://example.org/ontology/instance/Element_2074691,D4-일반석고보드,2074691
1-02-A,Walls,https://example.org/ontology/instance/Element_786383,D8-METAL C-STUD,786383
1-02-A,Walls,https://example.org/ontology/instance/Element_2074380,D8-일반석고보드,2074380
1-02-A,Walls,https://example.org/ontology/instance/Element_2074383,D8-합판,2074383
1-02-A,Walls,https://example.org/ontology/instance/Element_786374,DF1-METAL C-STUD,786374
1-02-A,Walls,https://example.org/ontology/instance/Element_2074220,DF1-방화석고보드,2074220
1-02-A,Walls,https://example.org/ontology/instance/Element_2074221,DF1-방화석고보드,2074221
1-02-A,Walls,https://example.org/ontology/instance/Element_786378,DF2-그라스울보온재24k,786378
1-02-A,Walls,https://example.org/ontology/instance/Element_2074278,DF2-방화석고보드,2074278
1-02-A,Walls,https://example.org/ontology/instance/Element_2074279,DF2-방화석고보드,2074279
1-02-A,Walls,https://example.org/ontology/instance/Element_805752,DW1-METAL C-STUD,805752
1-02-A,Walls,https://example.org/ontology/instance/Element_822272,DW1-METAL C-STUD,822272
1-02-A,Walls,https://example.org/ontology/instance/Element_2074641,DW1-방수석고보드,2074641
1-02-A,Walls,https://example.org/ontology/instance/Element_2074642,DW1-방수석고보드,2074642
1-02-A,Walls,https://example.org/ontology/instance/Element_2074665,DW1-방수석고보드,2074665
1-02-A,Walls,https://example.org/ontology/instance/Element_2074666,DW1-방수석고보드,2074666
1-02-A,Walls,https://example.org/ontology/instance/Element_2074669,DW1-방수석고보드,2074669
1-02-A,Walls,https://example.org/ontology/instance/Element_2074670,DW1-방수석고보드,2074670
1-02-A,Walls,https://example.org/ontology/instance/Element_805283,DW2-그라스울보온재24k,805283
1-02-A,Walls,https://example.org/ontology/instance/Element_2074573,DW2-방수석고보드,2074573
1-02-A,Walls,https://example.org/ontology/instance/Element_2074574,DW2-방수석고보드,2074574
1-02-A,Walls,https://example.org/ontology/instance/Element_805579,DW3-METAL C-STUD,805579
1-02-A,Walls,https://example.org/ontology/instance/Element_2074599,DW3-방수석고보드,2074599
1-02-A,Walls,https://example.org/ontology/instance/Element_2074600,DW3-방수석고보드,2074600
1-02-A,Walls,https://example.org/ontology/instance/Element_2074605,DW3-일반석고보드,2074605
1-02-A,Walls,https://example.org/ontology/instance/Element_2074606,DW3-일반석고보드,2074606
1-02-A,Walls,https://example.org/ontology/instance/Element_786379,DW4-그라스울보온재24k,786379
1-02-A,Walls,https://example.org/ontology/instance/Element_2074304,DW4-방수석고보드,2074304
1-02-A,Walls,https://example.org/ontology/instance/Element_2074305,DW4-방수석고보드,2074305
1-02-A,Walls,https://example.org/ontology/instance/Element_2074310,DW4-일반석고보드,2074310
1-02-A,Walls,https://example.org/ontology/instance/Element_2074311,DW4-일반석고보드,2074311
1-02-A,Walls,https://example.org/ontology/instance/Element_786384,HiddenWall,786384
1-02-A,Walls,https://example.org/ontology/instance/Element_786506,SGP패널(T=13),786506
1-02-A,Walls,https://example.org/ontology/instance/Element_786507,SGP패널(T=13),786507
1-02-A,Walls,https://example.org/ontology/instance/Element_786508,SGP패널(T=13),786508
1-02-A,Walls,https://example.org/ontology/instance/Element_786509,SGP패널(T=13),786509
1-02-A,Walls,https://example.org/ontology/instance/Element_786510,SGP패널(T=13),786510
1-02-A,Walls,https://example.org/ontology/instance/Element_786511,SGP패널(T=13),786511
1-02-A,Walls,https://example.org/ontology/instance/Element_786388,경질우레탄보드(T=120)(일면은박)-경질우레탄보드,786388
1-02-A,Walls,https://example.org/ontology/instance/Element_1472506,도막방수(T=3)-Hidden,1472506
1-02-A,Walls,https://example.org/ontology/instance/Element_1472563,도막방수(T=3)-Hidden,1472563
1-02-A,Walls,https://example.org/ontology/instance/Element_1472597,도막방수(T=3)-Hidden,1472597
1-02-A,Walls,https://example.org/ontology/instance/Element_1472630,도막방수(T=3)-Hidden,1472630
1-02-A,Walls,https://example.org/ontology/instance/Element_1472644,도막방수(T=3)-Hidden,1472644
1-02-A,Walls,https://example.org/ontology/instance/Element_1472684,도막방수(T=3)-Hidden,1472684
1-02-A,Walls,https://example.org/ontology/instance/Element_786718,석재단열패널(회색)(T=35),786718
1-02-A,Walls,https://example.org/ontology/instance/Element_824343,석재단열패널(회색)(T=35),824343
1-02-A,Walls,https://example.org/ontology/instance/Element_786751,우레탄심재 준불연단열재(T=100),786751
1-02-A,Walls,https://example.org/ontology/instance/Element_786752,우레탄심재 준불연단열재(T=100),786752
1-02-A,Walls,https://example.org/ontology/instance/Element_786753,우레탄심재 준불연단열재(T=100),786753
1-02-A,Walls,https://example.org/ontology/instance/Element_786754,우레탄심재 준불연단열재(T=100),786754
1-02-A,Walls,https://example.org/ontology/instance/Element_1207565,우레탄심재 준불연단열재(T=100),1207565
1-02-A,Walls,https://example.org/ontology/instance/Element_786755,우레탄심재 준불연단열재(T=70),786755
1-02-A,Walls,https://example.org/ontology/instance/Element_786756,우레탄심재 준불연단열재(T=70),786756
1-02-A,Walls,https://example.org/ontology/instance/Element_786765,우레탄심재 준불연단열재(T=70),786765
1-02-A,Walls,https://example.org/ontology/instance/Element_991310,우레탄심재 준불연단열재(T=70),991310
1-02-A,Walls,https://example.org/ontology/instance/Element_1162236,우레탄심재 준불연단열재(T=70),1162236
1-02-A,Walls,https://example.org/ontology/instance/Element_1162237,우레탄심재 준불연단열재(T=70),1162237
1-02-A,Walls,https://example.org/ontology/instance/Element_805845,일반석고보드(바탕용),805845
1-02-A,Walls,https://example.org/ontology/instance/Element_786720,칼라강판(T=15),786720
1-02-A,Walls,https://example.org/ontology/instance/Element_786721,칼라강판(T=15),786721
1-02-A,Walls,https://example.org/ontology/instance/Element_1429067,함석판(T=0.3),1429067
1-02-A,Windows,https://example.org/ontology/instance/Element_823955,AW6,823955
1-02-A,Windows,https://example.org/ontology/instance/Element_824510,AW6,824510
1-02-A,Windows,https://example.org/ontology/instance/Element_786696,PW1,786696
1-02-A,Windows,https://example.org/ontology/instance/Element_786697,PW2,786697
1-03-A,Doors,https://example.org/ontology/instance/Element_784088,PD1,784088
1-03-A,Doors,https://example.org/ontology/instance/Element_784086,SD1,784086
1-03-A,Doors,https://example.org/ontology/instance/Element_784089,SD2,784089
1-03-A,Doors,https://example.org/ontology/instance/Element_784090,SD3,784090
1-03-A,Doors,https://example.org/ontology/instance/Element_784087,SD5,784087
1-03-A,Floors,https://example.org/ontology/instance/Element_784013,강마루(T=7.5),784013
1-03-A,Floors,https://example.org/ontology/instance/Element_783983,경량기포콘크리트(T=40),783983
1-03-A,Floors,https://example.org/ontology/instance/Element_1059118,경질우레탄보드(T=30),1059118
1-03-A,Floors,https://example.org/ontology/instance/Element_783968,경질우레탄보드(T=50),783968
1-03-A,Floors,https://example.org/ontology/instance/Element_1370034,경질우레탄보드(T=70),1370034
1-03-A,Floors,https://example.org/ontology/instance/Element_1629378,경질우레탄보드(T=70),1629378
1-03-A,Floors,https://example.org/ontology/instance/Element_784079,구배몰탈(T=70),784079
1-03-A,Floors,https://example.org/ontology/instance/Element_784046,도막방수(T=3),784046
1-03-A,Floors,https://example.org/ontology/instance/Element_783998,시멘트몰탈(T=42.5),783998
1-03-A,Floors,https://example.org/ontology/instance/Element_784061,시멘트몰탈(T=67),784061
1-03-A,Floors,https://example.org/ontology/instance/Element_784028,시멘트몰탈(T=70),784028
1-03-A,Floors,https://example.org/ontology/instance/Element_784070,자기질타일(T=10),784070
1-03-A,Floors,https://example.org/ontology/instance/Element_783940,콘크리트(T=180),783940
1-03-A,Floors,https://example.org/ontology/instance/Element_783955,콘크리트(T=180),783955
1-03-A,Floors,https://example.org/ontology/instance/Element_784037,포세린타일(T=10),784037
1-03-A,Walls,https://example.org/ontology/instance/Element_783922,D1-METAL C-STUD,783922
1-03-A,Walls,https://example.org/ontology/instance/Element_783923,D1-METAL C-STUD,783923
1-03-A,Walls,https://example.org/ontology/instance/Element_783924,D1-METAL C-STUD,783924
1-03-A,Walls,https://example.org/ontology/instance/Element_783928,D1-METAL C-STUD,783928
1-03-A,Walls,https://example.org/ontology/instance/Element_783929,D1-METAL C-STUD,783929
1-03-A,Walls,https://example.org/ontology/instance/Element_783932,D1-METAL C-STUD,783932
1-03-A,Walls,https://example.org/ontology/instance/Element_783936,D1-METAL C-STUD,783936
1-03-A,Walls,https://example.org/ontology/instance/Element_783937,D1-METAL C-STUD,783937
1-03-A,Walls,https://example.org/ontology/instance/Element_825792,D1-METAL C-STUD,825792
1-03-A,Walls,https://example.org/ontology/instance/Element_827351,D1-METAL C-STUD,827351
1-03-A,Walls,https://example.org/ontology/instance/Element_827379,D1-METAL C-STUD,827379
1-03-A,Walls,https://example.org/ontology/instance/Element_2076809,D1-일반석고보드,2076809
1-03-A,Walls,https://example.org/ontology/instance/Element_2076810,D1-일반석고보드,2076810
1-03-A,Walls,https://example.org/ontology/instance/Element_2076813,D1-일반석고보드,2076813
1-03-A,Walls,https://example.org/ontology/instance/Element_2076814,D1-일반석고보드,2076814
1-03-A,Walls,https://example.org/ontology/instance/Element_2076815,D1-일반석고보드,2076815
1-03-A,Walls,https://example.org/ontology/instance/Element_2076816,D1-일반석고보드,2076816
1-03-A,Walls,https://example.org/ontology/instance/Element_2076829,D1-일반석고보드,2076829
1-03-A,Walls,https://example.org/ontology/instance/Element_2076830,D1-일반석고보드,2076830
1-03-A,Walls,https://example.org/ontology/instance/Element_2076831,D1-일반석고보드,2076831
1-03-A,Walls,https://example.org/ontology/instance/Element_2076832,D1-일반석고보드,2076832
1-03-A,Walls,https://example.org/ontology/instance/Element_2076836,D1-일반석고보드,2076836
1-03-A,Walls,https://example.org/ontology/instance/Element_2076837,D1-일반석고보드,2076837
1-03-A,Walls,https://example.org/ontology/instance/Element_2076847,D1-일반석고보드,2076847
1-03-A,Walls,https://example.org/ontology/instance/Element_2076848,D1-일반석고보드,2076848
1-03-A,Walls,https://example.org/ontology/instance/Element_2076849,D1-일반석고보드,2076849
1-03-A,Walls,https://example.org/ontology/instance/Element_2076850,D1-일반석고보드,2076850
1-03-A,Walls,https://example.org/ontology/instance/Element_2076955,D1-일반석고보드,2076955
1-03-A,Walls,https://example.org/ontology/instance/Element_2076956,D1-일반석고보드,2076956
1-03-A,Walls,https://example.org/ontology/instance/Element_2076957,D1-일반석고보드,2076957
1-03-A,Walls,https://example.org/ontology/instance/Element_2076958,D1-일반석고보드,2076958
1-03-A,Walls,https://example.org/ontology/instance/Element_2076960,D1-일반석고보드,2076960
1-03-A,Walls,https://example.org/ontology/instance/Element_2076961,D1-일반석고보드,2076961
1-03-A,Walls,https://example.org/ontology/instance/Element_783927,D3-METAL C-STUD,783927
1-03-A,Walls,https://example.org/ontology/instance/Element_2076825,D3-일반석고보드,2076825
1-03-A,Walls,https://example.org/ontology/instance/Element_2076826,D3-일반석고보드,2076826
1-03-A,Walls,https://example.org/ontology/instance/Element_2076827,D3-일반석고보드,2076827
1-03-A,Walls,https://example.org/ontology/instance/Element_2076828,D3-일반석고보드,2076828
1-03-A,Walls,https://example.org/ontology/instance/Element_783926,D4-그라스울보온재24k,783926
1-03-A,Walls,https://example.org/ontology/instance/Element_783933,D4-그라스울보온재24k,783933
1-03-A,Walls,https://example.org/ontology/instance/Element_783934,D4-그라스울보온재24k,783934
1-03-A,Walls,https://example.org/ontology/instance/Element_2076819,D4-일반석고보드,2076819
1-03-A,Walls,https://example.org/ontology/instance/Element_2076820,D4-일반석고보드,2076820
1-03-A,Walls,https://example.org/ontology/instance/Element_2076821,D4-일반석고보드,2076821
1-03-A,Walls,https://example.org/ontology/instance/Element_2076822,D4-일반석고보드,2076822
1-03-A,Walls,https://example.org/ontology/instance/Element_2076838,D4-일반석고보드,2076838
1-03-A,Walls,https://example.org/ontology/instance/Element_2076839,D4-일반석고보드,2076839
1-03-A,Walls,https://example.org/ontology/instance/Element_2076840,D4-일반석고보드,2076840
1-03-A,Walls,https://example.org/ontology/instance/Element_2076841,D4-일반석고보드,2076841
1-03-A,Walls,https://example.org/ontology/instance/Element_2076842,D4-일반석고보드,2076842
1-03-A,Walls,https://example.org/ontology/instance/Element_2076843,D4-일반석고보드,2076843
1-03-A,Walls,https://example.org/ontology/instance/Element_2076844,D4-일반석고보드,2076844
1-03-A,Walls,https://example.org/ontology/instance/Element_2076845,D4-일반석고보드,2076845
1-03-A,Walls,https://example.org/ontology/instance/Element_783930,D8-METAL C-STUD,783930
1-03-A,Walls,https://example.org/ontology/instance/Element_2076834,D8-일반석고보드,2076834
1-03-A,Walls,https://example.org/ontology/instance/Element_2076835,D8-합판,2076835
1-03-A,Walls,https://example.org/ontology/instance/Element_783925,DF1-METAL C-STUD,783925
1-03-A,Walls,https://example.org/ontology/instance/Element_2076817,DF1-방화석고보드,2076817
1-03-A,Walls,https://example.org/ontology/instance/Element_2076818,DF1-방화석고보드,2076818
1-03-A,Walls,https://example.org/ontology/instance/Element_783921,DF2-그라스울보온재24k,783921
1-03-A,Walls,https://example.org/ontology/instance/Element_2076807,DF2-방화석고보드,2076807
1-03-A,Walls,https://example.org/ontology/instance/Element_2076808,DF2-방화석고보드,2076808
1-03-A,Walls,https://example.org/ontology/instance/Element_783931,HiddenWall,783931
1-03-A,Walls,https://example.org/ontology/instance/Element_784053,SGP패널(T=13),784053
1-03-A,Walls,https://example.org/ontology/instance/Element_784054,SGP패널(T=13),784054
1-03-A,Walls,https://example.org/ontology/instance/Element_784055,SGP패널(T=13),784055
1-03-A,Walls,https://example.org/ontology/instance/Element_784056,SGP패널(T=13),784056
1-03-A,Walls,https://example.org/ontology/instance/Element_784057,SGP패널(T=13),784057
1-03-A,Walls,https://example.org/ontology/instance/Element_784058,SGP패널(T=13),784058
1-03-A,Walls,https://example.org/ontology/instance/Element_783935,경질우레탄보드(T=120)(일면은박)-경질우레탄보드,783935
1-03-A,Walls,https://example.org/ontology/instance/Element_1473993,도막방수(T=3)-Hidden,1473993
1-03-A,Walls,https://example.org/ontology/instance/Element_1473994,도막방수(T=3)-Hidden,1473994
1-03-A,Walls,https://example.org/ontology/instance/Element_1473995,도막방수(T=3)-Hidden,1473995
1-03-A,Walls,https://example.org/ontology/instance/Element_1473996,도막방수(T=3)-Hidden,1473996
1-03-A,Walls,https://example.org/ontology/instance/Element_1473997,도막방수(T=3)-Hidden,1473997
1-03-A,Walls,https://example.org/ontology/instance/Element_1473998,도막방수(T=3)-Hidden,1473998
1-03-A,Walls,https://example.org/ontology/instance/Element_784265,석재단열패널(회색)(T=35),784265
1-03-A,Walls,https://example.org/ontology/instance/Element_827671,석재단열패널(회색)(T=35),827671
1-03-A,Walls,https://example.org/ontology/instance/Element_784298,우레탄심재 준불연단열재(T=100),784298
1-03-A,Walls,https://example.org/ontology/instance/Element_784299,우레탄심재 준불연단열재(T=100),784299
1-03-A,Walls,https://example.org/ontology/instance/Element_784300,우레탄심재 준불연단열재(T=100),784300
1-03-A,Walls,https://example.org/ontology/instance/Element_784301,우레탄심재 준불연단열재(T=100),784301
1-03-A,Walls,https://example.org/ontology/instance/Element_784302,우레탄심재 준불연단열재(T=70),784302
1-03-A,Walls,https://example.org/ontology/instance/Element_784303,우레탄심재 준불연단열재(T=70),784303
1-03-A,Walls,https://example.org/ontology/instance/Element_991300,우레탄심재 준불연단열재(T=70),991300
1-03-A,Walls,https://example.org/ontology/instance/Element_1161809,우레탄심재 준불연단열재(T=70),1161809
1-03-A,Walls,https://example.org/ontology/instance/Element_1161810,우레탄심재 준불연단열재(T=70),1161810
1-03-A,Walls,https://example.org/ontology/instance/Element_825759,일반석고보드(바탕용),825759
1-03-A,Walls,https://example.org/ontology/instance/Element_827405,일반석고보드(바탕용),827405
1-03-A,Walls,https://example.org/ontology/instance/Element_784267,칼라강판(T=15),784267
1-03-A,Walls,https://example.org/ontology/instance/Element_784268,칼라강판(T=15),784268
1-03-A,Walls,https://example.org/ontology/instance/Element_1430134,함석판(T=0.3),1430134
1-03-A,Windows,https://example.org/ontology/instance/Element_827885,AW5,827885
1-03-A,Windows,https://example.org/ontology/instance/Element_784243,PW1,784243
1-03-A,Windows,https://example.org/ontology/instance/Element_784244,PW2,784244
1-04-A,Doors,https://example.org/ontology/instance/Element_630905,PD1,630905
1-04-A,Doors,https://example.org/ontology/instance/Element_629994,SD1,629994
1-04-A,Doors,https://example.org/ontology/instance/Element_631265,SD2,631265
1-04-A,Doors,https://example.org/ontology/instance/Element_631870,SD3,631870
1-04-A,Doors,https://example.org/ontology/instance/Element_630470,SD5,630470
1-04-A,Floors,https://example.org/ontology/instance/Element_628492,강마루(T=7.5),628492
1-04-A,Floors,https://example.org/ontology/instance/Element_628404,경량기포콘크리트(T=40),628404
1-04-A,Floors,https://example.org/ontology/instance/Element_1369940,경질우레탄보드(T=30),1369940
1-04-A,Floors,https://example.org/ontology/instance/Element_627336,경질우레탄보드(T=50),627336
1-04-A,Floors,https://example.org/ontology/instance/Element_1370008,경질우레탄보드(T=70),1370008
1-04-A,Floors,https://example.org/ontology/instance/Element_1629364,경질우레탄보드(T=70),1629364
1-04-A,Floors,https://example.org/ontology/instance/Element_629499,구배몰탈(T=70),629499
1-04-A,Floors,https://example.org/ontology/instance/Element_628601,도막방수(T=3),628601
1-04-A,Floors,https://example.org/ontology/instance/Element_628455,시멘트몰탈(T=42.5),628455
1-04-A,Floors,https://example.org/ontology/instance/Element_629461,시멘트몰탈(T=67),629461
1-04-A,Floors,https://example.org/ontology/instance/Element_628529,시멘트몰탈(T=70),628529
1-04-A,Floors,https://example.org/ontology/instance/Element_629477,자기질타일(T=10),629477
1-04-A,Floors,https://example.org/ontology/instance/Element_625628,콘크리트(T=180),625628
1-04-A,Floors,https://example.org/ontology/instance/Element_625953,콘크리트(T=180),625953
1-04-A,Floors,https://example.org/ontology/instance/Element_628581,포세린타일(T=10),628581
1-04-A,Walls,https://example.org/ontology/instance/Element_623027,D1-METAL C-STUD,623027
1-04-A,Walls,https://example.org/ontology/instance/Element_623320,D1-METAL C-STUD,623320
1-04-A,Walls,https://example.org/ontology/instance/Element_623347,D1-METAL C-STUD,623347
1-04-A,Walls,https://example.org/ontology/instance/Element_623726,D1-METAL C-STUD,623726
1-04-A,Walls,https://example.org/ontology/instance/Element_623775,D1-METAL C-STUD,623775
1-04-A,Walls,https://example.org/ontology/instance/Element_624007,D1-METAL C-STUD,624007
1-04-A,Walls,https://example.org/ontology/instance/Element_624429,D1-METAL C-STUD,624429
1-04-A,Walls,https://example.org/ontology/instance/Element_625149,D1-METAL C-STUD,625149
1-04-A,Walls,https://example.org/ontology/instance/Element_807395,D1-METAL C-STUD,807395
1-04-A,Walls,https://example.org/ontology/instance/Element_807499,D1-METAL C-STUD,807499
1-04-A,Walls,https://example.org/ontology/instance/Element_828395,D1-METAL C-STUD,828395
1-04-A,Walls,https://example.org/ontology/instance/Element_2081252,D1-일반석고보드,2081252
1-04-A,Walls,https://example.org/ontology/instance/Element_2081253,D1-일반석고보드,2081253
1-04-A,Walls,https://example.org/ontology/instance/Element_2081255,D1-일반석고보드,2081255
1-04-A,Walls,https://example.org/ontology/instance/Element_2081256,D1-일반석고보드,2081256
1-04-A,Walls,https://example.org/ontology/instance/Element_2081257,D1-일반석고보드,2081257
1-04-A,Walls,https://example.org/ontology/instance/Element_2081258,D1-일반석고보드,2081258
1-04-A,Walls,https://example.org/ontology/instance/Element_2081270,D1-일반석고보드,2081270
1-04-A,Walls,https://example.org/ontology/instance/Element_2081271,D1-일반석고보드,2081271
1-04-A,Walls,https://example.org/ontology/instance/Element_2081272,D1-일반석고보드,2081272
1-04-A,Walls,https://example.org/ontology/instance/Element_2081273,D1-일반석고보드,2081273
1-04-A,Walls,https://example.org/ontology/instance/Element_2081276,D1-일반석고보드,2081276
1-04-A,Walls,https://example.org/ontology/instance/Element_2081277,D1-일반석고보드,2081277
1-04-A,Walls,https://example.org/ontology/instance/Element_2081286,D1-일반석고보드,2081286
1-04-A,Walls,https://example.org/ontology/instance/Element_2081287,D1-일반석고보드,2081287
1-04-A,Walls,https://example.org/ontology/instance/Element_2081288,D1-일반석고보드,2081288
1-04-A,Walls,https://example.org/ontology/instance/Element_2081289,D1-일반석고보드,2081289
1-04-A,Walls,https://example.org/ontology/instance/Element_2081291,D1-일반석고보드,2081291
1-04-A,Walls,https://example.org/ontology/instance/Element_2081292,D1-일반석고보드,2081292
1-04-A,Walls,https://example.org/ontology/instance/Element_2081293,D1-일반석고보드,2081293
1-04-A,Walls,https://example.org/ontology/instance/Element_2081294,D1-일반석고보드,2081294
